bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
4,4.0,3905,2508.0,2,5,1,1,1,1,11.69,1108394.0,1
5,5.0,3785,1525.0,2,100,1,1,0,1,2.87,1003886.0,1
2,3.0,1893,5105.0,1,20,1,0,0,0,19.01,633827.0,0
3,3.5,2770,4848.0,1,13,1,1,0,1,8.64,816025.0,1
3,3.5,1471,1828.0,1,78,1,1,1,0,12.78,437871.0,0
4,4.0,2849,1637.0,1,34,0,0,0,1,2.9,807875.0,1
3,4.0,1565,5011.0,2,85,1,0,0,1,2.7,532605.0,0
5,5.0,3961,3661.0,2,86,1,1,0,1,6.4,1068872.0,1
3,3.5,1685,1932.0,1,99,1,1,0,1,10.24,602385.0,0
3,3.0,2429,6654.0,1,23,1,0,0,1,5.02,709628.0,0
2,2.0,1544,5119.0,3,106,1,0,0,1,3.13,605887.0,0
3,4.0,2102,3146.0,1,8,1,0,1,1,13.88,645516.0,0
3,4.0,1964,2769.0,1,59,0,0,0,0,23.58,455498.0,0
3,3.0,2238,4156.0,1,79,1,1,0,1,3.09,749908.0,0
4,4.5,2185,2333.0,2,50,1,1,0,1,1.37,759834.0,0
5,5.0,3671,2731.0,1,8,1,0,1,0,25.94,854449.0,1
5,5.0,3715,1739.0,2,66,1,1,0,0,13.84,1015730.0,1
3,3.5,2433,3104.0,2,37,0,1,1,1,9.06,756823.0,0
4,4.5,3549,3319.0,1,54,0,0,0,1,4.18,918981.0,1
5,5.0,3457,2249.0,1,125,1,0,0,1,3.7,1018326.0,1
1,1.5,1377,4627.0,3,13,0,0,0,1,5.66,471873.0,0
3,4.0,2077,1739.0,1,105,0,1,0,0,14.25,557882.0,0
5,5.0,3356,3095.0,2,92,0,1,0,1,4.15,934382.0,1
2,2.0,2101,1879.0,1,12,0,0,0,0,16.85,490556.0,0
3,4.0,2362,4800.0,1,85,1,1,0,1,11.35,712300.0,0
4,4.0,2908,3552.0,2,79,1,0,0,1,9.6,861175.0,1
5,5.0,4177,4136.0,2,70,1,0,0,0,19.96,1024785.0,1
3,3.0,2297,1741.0,1,66,1,0,0,0,7.08,632190.0,0
4,5.0,2929,1880.0,1,65,1,1,1,1,6.03,836939.0,1
3,3.5,2071,1957.0,1,96,1,0,0,1,9.34,629971.0,0
3,4.0,2648,10306.0,1,47,1,0,0,1,4.09,881148.0,1
4,4.0,2194,5383.0,2,51,1,0,0,1,11.06,689096.0,0
6,5.0,3772,8903.0,2,29,0,0,0,0,25.92,936494.0,1
3,3.0,2220,13070.0,2,42,0,1,0,1,1.8,811351.0,1
3,3.5,2419,2433.0,2,117,1,1,0,1,9.28,655523.0,0
4,5.0,3193,2376.0,2,27,1,0,0,1,3.13,879874.0,1
2,3.0,1585,9744.0,1,48,1,0,1,1,4.37,696832.0,0
4,4.0,3521,7150.0,3,14,1,1,0,1,5.63,928317.0,1
3,4.0,2187,9369.0,2,61,1,0,0,0,17.27,721648.0,0
5,5.0,3669,1929.0,2,51,1,1,1,1,3.49,1067931.0,1
3,3.0,1975,2171.0,2,23,0,0,0,1,7.52,620794.0,0
5,5.0,4853,5220.0,1,82,1,1,0,1,8.57,1238492.0,1
3,3.5,2483,2230.0,1,40,1,1,0,0,12.48,568844.0,0
4,4.5,4248,1670.0,2,16,1,0,1,1,10.9,1152753.0,1
4,4.0,3551,3706.0,1,51,1,0,0,1,11.02,1006742.0,1
3,4.0,2727,3641.0,2,5,0,1,1,1,6.73,868381.0,1
5,5.0,3824,1903.0,2,61,1,0,0,1,6.8,982544.0,1
2,3.0,1627,2007.0,1,8,1,0,1,1,5.96,537208.0,0
3,4.0,2917,2807.0,2,32,0,1,0,1,7.28,785197.0,0
3,3.0,2830,5749.0,2,75,1,0,0,1,1.52,862780.0,1
4,4.5,2508,1965.0,2,28,1,0,0,1,14.53,620330.0,0
2,2.5,1359,2164.0,2,78,1,1,0,1,3.15,469813.0,0
3,3.0,2960,3250.0,2,110,1,1,1,1,9.23,844481.0,1
4,4.0,2545,9132.0,2,54,1,1,0,1,11.38,868425.0,1
5,5.0,3730,3580.0,2,51,1,0,1,0,0.82,1013936.0,1
3,3.0,1805,2793.0,2,17,0,0,0,0,14.1,515315.0,0
3,3.0,2765,2483.0,1,44,1,1,0,1,11.42,765725.0,0
5,5.0,3717,1955.0,2,122,1,0,0,1,12.18,964021.0,1
4,4.0,3712,3091.0,1,102,1,0,0,0,17.93,893874.0,1
3,4.0,3205,1773.0,2,79,1,0,0,0,11.92,851078.0,1
3,3.5,2000,3323.0,2,76,1,1,0,0,20.9,496855.0,0
4,4.0,3141,5039.0,1,95,1,1,1,0,11.98,880950.0,1
2,2.0,1903,5083.0,1,99,1,1,0,1,4.49,657904.0,0
3,3.0,1641,2760.0,1,25,1,0,1,0,9.44,479070.0,0
5,5.0,3891,2526.0,2,72,1,0,0,1,2.15,1244312.0,1
5,5.0,3791,3077.0,1,35,1,0,0,1,2.71,1103547.0,1
4,4.5,1968,3702.0,1,28,1,0,0,1,9.04,651479.0,0
5,5.0,3798,1655.0,1,34,1,0,0,1,9.74,986367.0,1
4,4.0,2695,4707.0,1,106,1,1,0,1,6.3,823078.0,1
4,5.0,3081,3176.0,1,28,1,0,0,0,16.37,867197.0,1
3,3.0,2603,5407.0,1,4,0,1,1,0,20.86,661825.0,0
3,3.5,2621,2680.0,1,87,1,0,0,1,5.76,778711.0,0
3,4.0,3015,2706.0,1,101,1,1,0,0,12.63,836218.0,1
4,4.0,2318,4607.0,2,7,1,0,1,1,10.55,761320.0,0
3,3.0,2829,6120.0,1,115,1,1,0,1,2.9,938973.0,1
4,4.0,2675,2114.0,2,115,1,1,0,0,28.4,754452.0,0
3,3.5,2062,2946.0,2,59,1,1,0,1,10.07,616229.0,0
3,3.0,1901,10230.0,2,60,1,1,0,1,6.4,650956.0,0
3,3.0,2275,4658.0,2,124,1,1,1,1,3.77,769449.0,0
4,4.5,3655,3382.0,2,54,1,0,1,1,6.04,1140550.0,1
4,4.0,2913,2142.0,1,54,1,0,1,1,7.72,943707.0,1
5,5.0,3404,6437.0,1,38,1,0,1,0,5.3,998385.0,1
3,3.5,3334,4219.0,2,77,1,0,0,0,21.91,859429.0,1
3,4.0,2004,10770.0,2,23,1,0,0,1,8.32,733554.0,0
6,5.0,4748,6889.0,2,30,1,1,0,1,6.08,1303376.0,1
6,5.0,4918,2479.0,1,19,1,0,0,0,14.69,1167839.0,1
6,5.0,3699,3156.0,1,40,1,0,0,1,10.98,1035299.0,1
5,5.0,3726,2061.0,2,73,0,0,0,1,5.14,961951.0,1
4,4.0,2878,3457.0,2,2,1,0,1,1,8.33,865181.0,1
3,3.5,2498,2367.0,1,107,1,0,0,0,23.79,621918.0,0
3,3.5,3434,7493.0,3,2,1,1,1,1,0.5,1081420.0,1
3,3.5,1676,4133.0,1,9,1,1,1,0,13.55,626268.0,0
2,2.0,1696,2268.0,1,2,1,1,1,1,3.03,612505.0,0
1,2.0,1539,4193.0,2,73,0,0,0,0,14.79,440529.0,0
5,5.0,4209,2165.0,2,24,1,0,0,1,9.99,1163994.0,1
4,4.5,2668,3046.0,2,48,0,1,0,1,12.27,760405.0,0
4,4.0,3183,2931.0,1,25,1,1,1,0,16.33,846682.0,1
5,5.0,3580,3968.0,2,64,0,1,0,0,22.06,895066.0,1
3,3.5,2087,12512.0,1,12,1,0,1,1,3.21,909830.0,1
3,3.0,1713,3538.0,2,105,1,0,0,0,13.61,469651.0,0
4,5.0,3238,2038.0,2,27,1,1,0,1,4.78,949406.0,1
3,3.5,3467,4139.0,2,60,1,1,1,0,30.13,737516.0,0
4,4.5,3005,2094.0,2,23,1,0,0,1,8.14,968985.0,1
3,3.5,2256,4743.0,1,25,1,1,0,1,13.19,658329.0,0
4,4.5,3712,12650.0,1,73,0,0,0,1,7.53,1048256.0,1
3,3.5,2483,2148.0,2,22,1,1,0,1,7.46,793745.0,1
4,5.0,3511,5617.0,1,77,1,1,0,1,9.29,972210.0,1
4,4.5,2774,2855.0,1,66,1,0,0,1,3.94,796153.0,1
2,3.0,2531,9058.0,2,69,1,1,0,1,9.71,709703.0,0
5,5.0,3525,2998.0,2,16,1,0,0,1,8.89,927450.0,1
4,4.0,3106,4214.0,2,51,1,0,0,0,11.94,875100.0,1
3,3.0,2437,1591.0,1,41,1,0,1,1,6.82,736063.0,0
3,3.0,2392,3582.0,1,95,0,1,0,1,0.91,772536.0,0
2,2.5,2177,3169.0,1,31,0,1,0,1,4.05,748525.0,0
3,3.0,2646,3140.0,1,58,1,0,0,1,5.85,817665.0,1
4,4.0,3062,3376.0,3,19,0,0,0,1,3.02,845395.0,1
3,3.0,2131,1923.0,1,90,1,1,0,1,6.61,728001.0,0
4,5.0,3686,5482.0,1,88,1,1,0,1,7.54,1129657.0,1
4,4.0,3224,8403.0,1,34,1,0,0,1,7.81,964437.0,1
3,4.0,2497,1972.0,1,8,1,1,1,1,10.15,812723.0,1
4,4.5,3137,4139.0,1,25,1,0,0,0,21.64,807569.0,1
2,2.0,1338,3441.0,2,53,1,1,0,1,9.9,489927.0,0
4,4.5,3319,1692.0,2,99,1,0,0,0,16.37,791063.0,1
4,5.0,3193,2221.0,3,2,1,1,1,0,16.58,786970.0,0
3,3.0,2761,11456.0,1,9,1,0,1,1,2.9,893844.0,1
4,4.0,2858,2109.0,1,18,1,1,0,0,14.47,757416.0,0
3,3.0,2605,1525.0,2,29,1,1,0,1,13.16,685287.0,0
3,4.0,2568,1515.0,1,79,0,1,0,1,3.7,754644.0,0
4,4.0,2877,2609.0,1,28,1,1,0,0,16.01,740945.0,0
2,2.0,1606,2776.0,1,8,1,0,1,1,3.36,521948.0,0
4,4.5,2873,2478.0,2,16,1,1,0,1,3.22,909063.0,1
2,3.0,1670,2840.0,2,57,1,0,0,1,10.8,593264.0,0
4,4.0,3379,4257.0,1,124,0,1,1,1,2.86,892713.0,1
3,3.0,2705,5518.0,1,4,1,1,1,0,14.33,780600.0,0
4,4.5,2812,2257.0,2,8,1,1,1,0,14.18,798697.0,1
5,5.0,3916,5657.0,1,25,0,1,0,1,7.67,1108590.0,1
4,4.0,3752,1794.0,1,116,1,0,1,0,25.98,889129.0,1
4,4.5,3117,9366.0,1,105,1,0,0,0,24.31,814167.0,1
3,3.0,2183,2356.0,2,90,1,0,1,1,4.08,713110.0,0
4,5.0,3304,4087.0,2,42,1,0,0,1,11.53,977522.0,1
6,5.0,3545,2081.0,2,3,1,1,1,0,20.74,887986.0,1
3,3.5,2737,1993.0,1,46,0,1,0,1,7.58,851477.0,1
2,2.5,2005,1537.0,2,49,0,0,0,0,20.09,474417.0,0
4,4.0,2867,3483.0,1,68,1,0,0,0,12.37,787099.0,0
6,5.0,4742,2928.0,2,97,0,1,0,1,9.74,1257180.0,1
2,3.0,2020,4447.0,1,10,1,0,1,0,20.28,504692.0,0
4,4.0,2945,6607.0,2,29,1,0,0,1,2.31,970681.0,1
4,4.0,3200,2504.0,1,45,1,1,0,1,6.75,962261.0,1
3,3.0,2302,2043.0,1,18,1,0,0,1,2.6,744091.0,0
2,2.0,1973,2605.0,1,5,1,0,1,0,13.53,510611.0,0
2,2.0,1781,2882.0,3,5,0,0,1,1,8.56,575628.0,0
4,4.0,3380,3747.0,2,6,1,0,1,1,10.14,899321.0,1
3,3.5,2469,4781.0,2,76,1,1,0,1,13.28,742779.0,0
2,2.0,1879,3608.0,2,9,1,1,1,1,9.49,509164.0,0
3,3.0,1892,2063.0,1,114,1,0,0,0,22.77,436565.0,0
2,2.5,2298,4429.0,2,52,1,1,0,1,11.09,671904.0,0
3,3.5,1760,2379.0,2,20,1,1,0,1,4.14,564020.0,0
6,5.0,4280,2831.0,2,78,1,1,0,1,3.45,1288929.0,1
6,5.0,4361,5616.0,2,40,1,1,0,0,16.13,1092329.0,1
3,4.0,2662,1578.0,1,51,1,0,0,1,11.97,813134.0,1
4,4.5,3114,4766.0,2,73,1,1,0,1,3.24,907441.0,1
3,3.0,2205,1842.0,3,33,1,0,0,1,3.13,767866.0,0
4,4.5,3977,3179.0,2,49,0,1,0,1,3.97,982051.0,1
4,4.0,3456,2735.0,1,96,1,1,0,1,3.32,978828.0,1
5,5.0,3439,2625.0,1,9,1,0,1,0,18.0,938490.0,1
3,3.5,2290,2688.0,2,63,1,1,1,0,10.67,574935.0,0
2,3.0,1386,3965.0,1,93,1,0,1,1,7.37,594761.0,0
2,2.0,1585,1993.0,1,39,0,0,0,1,7.42,482028.0,0
3,3.0,2430,1862.0,1,54,1,1,0,0,16.59,594965.0,0
4,4.5,3158,3981.0,2,5,1,0,1,1,8.26,997890.0,1
4,4.5,3021,3158.0,1,93,1,1,0,0,12.59,802774.0,1
3,3.5,2528,3502.0,1,81,1,1,0,0,17.22,628857.0,0
3,3.0,2340,4063.0,1,89,0,1,0,1,2.26,727147.0,0
5,5.0,4896,12629.0,2,17,1,1,1,0,13.96,1331634.0,1
4,4.5,3504,2163.0,2,83,0,1,0,1,7.71,961761.0,1
3,3.0,2088,2679.0,2,25,1,0,1,0,16.55,481015.0,0
3,3.0,1910,6783.0,2,47,1,0,0,1,6.82,671828.0,0
5,5.0,2960,3034.0,1,55,1,0,0,1,1.74,926086.0,1
3,3.0,1824,6003.0,1,39,1,0,0,1,5.54,634586.0,0
2,3.0,2240,4614.0,2,36,1,0,0,0,14.84,595615.0,0
5,5.0,3828,5481.0,2,27,1,0,0,1,8.51,1130464.0,1
2,3.0,1769,2068.0,3,57,1,1,1,1,2.01,609567.0,0
4,4.5,3417,3168.0,1,46,1,0,0,1,11.06,960168.0,1
1,2.0,1897,3564.0,2,14,1,0,0,1,8.92,625115.0,0
4,4.0,2826,2813.0,1,62,1,0,0,1,7.37,927130.0,1
4,4.5,3627,8657.0,1,73,1,1,0,1,6.08,1173194.0,1
3,3.0,1856,1838.0,1,112,1,0,0,1,10.99,603823.0,0
4,5.0,3293,1617.0,1,78,0,1,0,1,9.76,926006.0,1
4,4.5,3560,14751.0,1,74,1,0,1,1,11.85,1054985.0,1
1,1.0,640,1921.0,1,79,1,1,0,1,4.53,400636.0,0
5,5.0,3496,5677.0,1,104,1,0,0,1,11.22,1020367.0,1
5,5.0,3851,2155.0,1,17,1,1,0,1,6.1,987995.0,1
3,3.0,2332,1584.0,1,82,1,1,0,1,6.55,759654.0,0
6,5.0,4183,11454.0,1,76,1,1,0,1,13.21,1179660.0,1
3,4.0,2170,1618.0,2,39,1,0,0,1,7.69,712298.0,0
5,5.0,3794,2351.0,2,45,0,1,0,1,8.52,1078093.0,1
3,3.5,2389,1875.0,2,70,1,0,0,0,11.36,537442.0,0
2,2.5,1932,5075.0,2,13,1,0,0,0,13.06,531565.0,0
5,5.0,4709,6782.0,1,11,1,1,0,1,14.0,1257436.0,1
3,3.0,2183,9217.0,1,55,0,1,0,1,4.49,650419.0,0
2,2.0,1054,1541.0,1,9,1,0,1,0,18.81,302761.0,0
4,4.0,2870,1585.0,1,34,1,1,0,1,0.5,918597.0,1
5,5.0,3193,2919.0,1,53,0,1,0,1,8.55,953655.0,1
2,3.0,1292,1994.0,1,20,1,0,0,0,13.84,387344.0,0
3,3.0,1676,12452.0,1,9,1,1,1,1,1.36,767396.0,0
2,2.5,2488,1673.0,2,2,0,0,1,1,10.06,635102.0,0
3,3.0,2476,6840.0,2,42,1,1,1,1,10.03,880658.0,1
4,4.0,2912,2220.0,2,10,1,0,1,1,3.92,866244.0,1
5,5.0,3820,4734.0,1,14,1,0,0,1,8.24,973793.0,1
2,2.0,1426,2775.0,2,58,1,0,0,1,4.14,594745.0,0
6,5.0,4458,3468.0,1,5,1,1,1,1,9.77,1257119.0,1
3,3.0,2439,5608.0,2,10,1,1,1,0,12.65,689723.0,0
3,3.0,2273,2625.0,2,72,1,1,0,0,11.41,715136.0,0
1,1.0,734,3041.0,2,70,0,1,0,1,6.81,298167.0,0
4,4.5,3060,4540.0,2,87,1,1,0,1,3.39,996456.0,1
4,4.5,3126,10450.0,1,42,1,0,1,1,8.54,1001379.0,1
5,5.0,4429,3052.0,1,77,1,1,1,1,2.87,1136223.0,1
5,5.0,3717,3028.0,1,45,0,0,0,1,2.12,1028688.0,1
3,3.0,1700,8614.0,3,125,1,1,0,0,22.07,510845.0,0
4,5.0,3272,6469.0,2,44,0,0,0,1,5.88,885264.0,1
4,5.0,3223,2416.0,1,20,1,1,0,1,3.62,966872.0,1
4,4.5,2904,1555.0,1,3,1,1,1,1,10.69,821400.0,1
5,5.0,3825,4455.0,1,101,1,0,0,0,23.33,908401.0,1
4,4.5,2428,2684.0,1,16,1,0,0,0,23.84,585737.0,0
3,3.0,1962,2465.0,2,3,1,0,1,1,4.61,707776.0,0
4,5.0,3402,3425.0,1,65,0,1,0,1,10.78,875108.0,1
3,3.0,3022,3408.0,1,72,1,0,0,1,8.37,845989.0,1
3,4.0,2156,3049.0,1,46,0,0,0,0,14.85,598477.0,0
3,3.0,1925,6628.0,1,116,1,0,0,1,4.0,687627.0,0
4,4.0,3850,3206.0,3,53,1,1,0,1,2.53,1180054.0,1
4,4.0,2782,14148.0,2,92,0,1,0,1,4.33,952699.0,1
4,4.0,2769,1907.0,2,54,1,1,0,1,10.4,821335.0,1
5,5.0,3655,2203.0,1,62,0,0,0,0,13.19,879660.0,1
3,3.0,2515,3962.0,2,123,1,1,0,1,8.98,832540.0,1
4,4.0,2696,1603.0,1,57,0,1,0,1,5.24,840059.0,1
3,3.5,2460,2083.0,2,4,1,0,1,1,3.78,712578.0,0
3,3.0,2222,5591.0,2,2,1,1,1,1,8.06,749176.0,0
2,2.0,1837,1653.0,3,11,0,1,1,1,8.62,529788.0,0
3,3.0,1771,4755.0,1,31,1,0,0,1,2.17,657604.0,0
4,4.0,3799,2520.0,1,14,0,1,0,1,7.93,1063450.0,1
4,5.0,3176,2609.0,2,32,1,0,0,1,8.07,969096.0,1
3,3.5,2059,2212.0,3,104,1,1,0,1,6.79,756601.0,0
4,4.0,3434,7033.0,1,21,1,0,0,0,18.99,878977.0,1
3,3.0,2343,3924.0,2,11,1,0,0,1,6.0,726095.0,0
3,3.5,2218,5182.0,1,26,1,1,0,0,13.54,695841.0,0
5,5.0,3331,6166.0,2,39,1,1,1,1,2.67,1053829.0,1
5,5.0,3767,5981.0,2,4,1,1,1,0,11.81,1077824.0,1
3,4.0,2754,2053.0,2,14,1,0,0,0,15.7,727899.0,0
1,1.0,826,3237.0,2,67,1,0,0,0,15.85,250000.0,0
4,4.5,3288,5481.0,2,44,1,0,0,1,6.24,901581.0,1
4,4.0,2674,2093.0,2,91,1,0,0,1,6.24,818522.0,1
3,4.0,2959,2260.0,2,99,0,0,1,1,13.76,756301.0,0
6,5.0,4216,2727.0,2,55,1,0,0,1,8.05,1198192.0,1
2,2.5,883,2170.0,1,101,1,0,0,1,10.83,422015.0,0
4,4.5,3466,2537.0,1,104,1,1,0,0,10.6,929133.0,1
4,4.5,3252,3010.0,2,28,1,0,1,0,16.96,833033.0,1
3,3.5,2769,10710.0,2,55,1,1,0,0,9.96,828346.0,1
2,3.0,1583,4112.0,1,27,1,0,0,1,1.89,634308.0,0
3,4.0,2212,6512.0,1,9,1,1,1,0,11.52,695386.0,0
4,4.5,2915,2459.0,2,60,0,0,0,1,8.14,797723.0,1
4,4.5,3076,4240.0,2,37,0,1,0,1,3.44,884156.0,1
3,4.0,2013,12096.0,2,105,1,0,0,0,22.26,638540.0,0
3,3.5,2561,1768.0,1,58,1,1,0,1,2.74,763897.0,0
4,4.5,3312,1591.0,1,124,1,0,0,1,3.76,857459.0,1
2,2.0,1756,3698.0,1,108,1,1,0,1,6.95,604677.0,0
3,3.0,2177,3663.0,2,101,0,0,0,0,12.45,481878.0,0
3,3.0,1755,4434.0,1,44,0,0,0,0,14.07,560827.0,0
4,4.5,3277,6677.0,1,71,0,0,0,1,1.17,886249.0,1
2,2.0,1053,7935.0,1,80,1,0,0,1,6.05,541866.0,0
4,5.0,3271,3497.0,1,114,1,1,0,1,3.26,940061.0,1
5,5.0,3427,5631.0,2,111,1,0,0,1,3.72,1127866.0,1
3,3.0,1694,2662.0,2,81,1,1,0,0,17.48,485632.0,0
4,4.0,2530,2170.0,1,78,0,0,0,1,7.64,787879.0,0
4,4.5,3341,1942.0,1,77,1,0,0,1,2.45,961939.0,1
3,3.0,2167,6236.0,1,101,1,0,0,0,7.02,556306.0,0
5,5.0,3500,2573.0,2,121,1,1,0,1,8.22,975567.0,1
4,4.5,3725,6054.0,2,24,1,0,0,0,18.45,986104.0,1
2,2.0,2005,3768.0,2,47,1,0,0,1,6.04,633194.0,0
2,2.5,1410,1525.0,2,79,1,1,0,1,9.69,417194.0,0
6,5.0,3934,8579.0,1,29,1,0,0,1,3.52,1229074.0,1
4,4.0,2584,6969.0,1,122,1,1,0,1,10.71,793586.0,1
2,2.0,1897,4028.0,2,97,1,0,0,1,2.34,698464.0,0
4,4.5,2444,4294.0,1,45,1,1,0,1,4.0,817919.0,1
2,2.0,744,11954.0,2,19,1,0,0,0,17.8,293347.0,0
6,5.0,4096,20000.0,1,33,1,1,0,0,16.11,1239021.0,1
2,2.0,1756,8639.0,1,45,1,1,1,0,20.0,382624.0,0
3,3.5,1894,2135.0,2,64,1,0,0,1,8.67,583573.0,0
5,5.0,3972,1967.0,1,97,0,0,0,1,7.38,1051455.0,1
4,4.0,3404,3306.0,1,40,1,0,0,1,3.36,936100.0,1
3,3.5,2864,2537.0,2,114,1,1,1,1,7.91,864691.0,1
2,3.0,1966,2380.0,1,2,1,0,1,0,7.82,603784.0,0
4,5.0,3568,6703.0,1,100,0,0,0,0,14.64,912359.0,1
3,3.5,2452,2404.0,2,85,1,0,0,1,5.66,718336.0,0
4,4.0,3328,4928.0,2,63,0,1,0,0,20.34,842828.0,1
4,4.0,3560,7034.0,1,122,0,1,0,1,5.87,1020761.0,1
3,3.5,2550,2078.0,2,24,1,0,0,1,2.81,764473.0,0
5,5.0,4231,2162.0,2,51,1,0,0,0,18.28,984449.0,1
3,3.5,2747,2555.0,1,9,1,0,1,0,22.36,715258.0,0
2,2.0,1656,2943.0,1,21,1,1,0,0,16.61,464525.0,0
5,5.0,3784,5913.0,2,39,1,0,0,1,7.56,1078448.0,1
4,4.0,3002,2782.0,1,30,0,1,0,0,16.85,761382.0,0
4,4.5,3536,5404.0,2,26,1,1,0,1,5.16,1104648.0,1
5,5.0,3899,4842.0,2,82,1,0,0,1,2.38,1102187.0,1
4,4.5,2736,6948.0,1,22,1,0,1,0,17.25,864145.0,1
2,2.0,1749,6864.0,1,52,1,0,0,1,4.9,588121.0,0
3,3.5,3206,1660.0,2,91,1,0,0,1,2.67,955894.0,1
3,3.0,2380,1801.0,1,25,0,1,0,0,13.07,611922.0,0
3,3.0,2097,3282.0,2,89,1,0,0,0,14.72,601934.0,0
4,5.0,3129,3119.0,1,105,1,1,0,0,13.0,814961.0,1
5,5.0,3618,3902.0,2,70,1,1,0,1,4.67,1101396.0,1
3,3.0,2652,3343.0,1,122,1,0,0,1,8.33,798435.0,1
6,5.0,3586,3976.0,1,51,1,0,0,1,2.64,1113914.0,1
4,4.5,3100,2007.0,2,27,1,1,0,0,14.42,818885.0,1
3,4.0,2420,2171.0,1,3,1,1,1,0,23.61,647458.0,0
3,3.0,2630,5859.0,1,33,0,1,0,0,8.57,679671.0,0
3,3.0,2842,3452.0,2,99,1,0,0,0,23.86,736977.0,0
3,3.5,2129,7160.0,1,86,1,0,0,0,12.32,648304.0,0
3,3.5,2147,5285.0,3,20,1,0,0,1,5.19,689257.0,0
2,3.0,2142,1879.0,2,74,0,1,0,0,8.03,515711.0,0
3,3.0,2703,1753.0,2,22,1,0,0,1,3.79,756060.0,0
4,4.5,2495,2836.0,2,12,1,1,0,1,6.48,781876.0,0
5,5.0,3566,2681.0,1,55,0,1,0,0,11.05,921494.0,1
4,4.0,3918,3179.0,1,82,1,0,0,0,19.25,858463.0,1
4,4.5,3270,1837.0,2,22,1,1,0,1,3.65,916313.0,1
1,1.0,672,6286.0,1,22,1,1,0,1,9.26,358704.0,0
6,5.0,4060,3740.0,1,21,0,0,0,0,18.31,953041.0,1
2,2.5,1715,4198.0,1,110,1,0,0,1,10.1,573460.0,0
3,3.0,2170,3493.0,2,45,0,0,1,1,2.15,664919.0,0
5,5.0,4164,5728.0,1,65,1,0,0,1,9.97,1130627.0,1
4,5.0,3146,7137.0,1,102,0,0,0,1,5.21,932866.0,1
3,3.0,1758,3755.0,3,75,1,0,0,0,27.88,425451.0,0
3,3.5,2242,3998.0,2,36,0,1,0,0,16.75,621100.0,0
3,4.0,2923,6187.0,2,5,1,0,1,0,14.81,802294.0,1
3,4.0,3067,1953.0,1,114,1,1,0,0,14.56,712883.0,0
3,3.5,2553,6222.0,1,95,1,0,1,1,2.04,772272.0,0
5,5.0,3853,3995.0,1,6,1,1,1,1,8.42,1080468.0,1
5,5.0,3904,3303.0,1,74,1,0,0,1,10.61,1057987.0,1
3,3.0,2358,2925.0,2,54,1,0,0,0,9.9,542837.0,0
6,5.0,4294,1886.0,2,51,0,0,1,1,8.14,1205814.0,1
4,4.5,3765,2371.0,1,54,1,0,0,1,5.24,1072194.0,1
4,4.5,3747,7480.0,2,65,1,1,0,1,2.74,1213818.0,1
4,4.5,2507,2643.0,2,71,1,1,0,1,3.25,843454.0,1
3,3.0,2575,3927.0,2,13,1,1,0,0,19.41,637386.0,0
4,4.0,2399,1603.0,2,9,1,0,1,1,7.31,710056.0,0
5,5.0,3600,2056.0,1,61,1,1,0,1,6.33,1004751.0,1
4,4.5,3353,1726.0,1,9,1,0,1,0,20.66,807702.0,1
5,5.0,3977,7493.0,2,40,0,0,0,1,2.39,1087038.0,1
4,5.0,3390,3460.0,1,41,1,0,0,1,2.73,1020767.0,1
2,2.0,1723,2507.0,1,8,1,0,1,1,8.3,530264.0,0
4,4.5,3397,4206.0,2,27,1,0,0,1,7.13,983105.0,1
6,5.0,4473,1798.0,2,65,1,1,0,1,12.14,1198451.0,1
3,3.0,2040,2542.0,2,38,1,0,0,0,20.51,582908.0,0
6,5.0,3907,3764.0,1,30,1,1,0,0,12.85,1024400.0,1
5,5.0,4393,5794.0,1,44,1,0,1,1,4.07,1207785.0,1
4,4.5,3170,5217.0,1,7,1,0,1,1,4.85,945593.0,1
3,3.0,2992,1779.0,1,27,1,0,0,0,18.88,753553.0,0
3,3.0,2532,10606.0,2,73,1,0,0,1,2.32,834722.0,1
4,4.0,2725,4104.0,2,78,1,1,0,1,2.76,900443.0,1
2,2.0,1584,2415.0,2,30,1,1,0,1,1.67,475550.0,0
4,5.0,3296,2251.0,2,39,1,1,0,0,19.87,875952.0,1
3,3.5,2137,3091.0,1,83,1,0,1,0,9.82,495257.0,0
3,3.0,2591,5785.0,1,21,1,1,0,1,7.52,797238.0,1
3,4.0,2650,2267.0,2,37,0,0,0,1,8.3,688406.0,0
2,3.0,2212,2201.0,2,36,1,1,0,1,7.53,779910.0,0
4,4.0,2592,3069.0,2,124,1,1,0,1,2.9,815554.0,1
5,5.0,3571,12243.0,3,99,1,1,0,1,8.29,1008030.0,1
3,3.0,2107,2219.0,1,125,0,1,0,0,9.01,600236.0,0
5,5.0,3546,1785.0,2,88,0,0,0,0,23.9,778394.0,0
3,3.5,2190,1576.0,2,54,0,0,0,1,3.78,714096.0,0
2,2.5,1935,2480.0,2,64,1,0,0,1,2.35,700965.0,0
4,4.0,3180,4628.0,2,56,0,0,0,1,2.77,878326.0,1
4,4.0,3466,10818.0,1,11,1,0,0,0,7.26,992707.0,1
6,5.0,4454,3750.0,2,12,1,1,0,1,9.06,1252746.0,1
2,2.5,1759,3667.0,2,68,1,0,1,1,6.05,629069.0,0
4,5.0,4116,5213.0,1,45,1,1,0,0,17.32,970519.0,1
